Series;Time;Value
Avg processor CPU;2017-02-12T06:30:00.000Z;4.434855896234512
Avg processor CPU;2017-02-12T06:40:00.000Z;4.825133172671
Avg processor CPU;2017-02-12T06:50:00.000Z;4.8629596898953125
Avg processor CPU;2017-02-12T07:00:00.000Z;5.9306208908557885
Avg processor CPU;2017-02-12T07:10:00.000Z;5.098168791333834
Avg processor CPU;2017-02-12T07:20:00.000Z;4.847961243987083
Avg processor CPU;2017-02-12T07:30:00.000Z;4.344242737690608
Avg processor CPU;2017-02-12T07:40:00.000Z;4.874559084574381
Avg processor CPU;2017-02-12T07:50:00.000Z;4.852071410417556
Avg processor CPU;2017-02-12T08:00:00.000Z;4.500219063957532
Avg processor CPU;2017-02-12T08:10:00.000Z;4.921811852852503
Avg processor CPU;2017-02-12T08:20:00.000Z;4.829015898704529
Avg processor CPU;2017-02-12T08:30:00.000Z;4.429474110404651
Avg processor CPU;2017-02-12T08:40:00.000Z;4.837492104371389
Avg processor CPU;2017-02-12T08:50:00.000Z;4.879370151956875
Avg processor CPU;2017-02-12T09:00:00.000Z;4.469769047697385
Avg processor CPU;2017-02-12T09:10:00.000Z;7.886203196644783
Avg processor CPU;2017-02-12T09:20:00.000Z;4.930455127358437
Avg processor CPU;2017-02-12T09:30:00.000Z;4.502774393558502
Avg processor CPU;2017-02-12T09:40:00.000Z;4.907444542646408
Avg processor CPU;2017-02-12T09:50:00.000Z;4.8364532868067425
Avg processor CPU;2017-02-12T10:00:00.000Z;4.463731030623118
Avg processor CPU;2017-02-12T10:10:00.000Z;4.935948474208514
Avg processor CPU;2017-02-12T10:20:00.000Z;4.914732696612676
Avg processor CPU;2017-02-12T10:30:00.000Z;4.308903937538465
Avg processor CPU;2017-02-12T10:40:00.000Z;4.913069147864977
Avg processor CPU;2017-02-12T10:50:00.000Z;4.783302779992422
Avg processor CPU;2017-02-12T11:00:00.000Z;4.44379543364048
Avg processor CPU;2017-02-12T11:10:00.000Z;4.895613745848338
Avg processor CPU;2017-02-12T11:20:00.000Z;4.818155068159103
Avg processor CPU;2017-02-12T11:30:00.000Z;4.370990270376206
Avg processor CPU;2017-02-12T11:40:00.000Z;4.882282958428065
Avg processor CPU;2017-02-12T11:50:00.000Z;4.822353014349938
Avg processor CPU;2017-02-12T12:00:00.000Z;4.5353182027737295
Avg processor CPU;2017-02-12T12:10:00.000Z;4.907779594262441
Avg processor CPU;2017-02-12T12:20:00.000Z;4.971889880299568
Avg processor CPU;2017-02-12T12:30:00.000Z;4.558085165421168
Avg processor CPU;2017-02-12T12:40:00.000Z;4.970074401299159
Avg processor CPU;2017-02-12T12:50:00.000Z;4.843170040845871
Avg processor CPU;2017-02-12T13:00:00.000Z;4.51939872999986
Avg processor CPU;2017-02-12T13:10:00.000Z;4.862506677707037
Avg processor CPU;2017-02-12T13:20:00.000Z;4.8171842465798065
Avg processor CPU;2017-02-12T13:30:00.000Z;4.363527377446492
Avg processor CPU;2017-02-12T13:40:00.000Z;4.873192890485128
Avg processor CPU;2017-02-12T13:50:00.000Z;4.773868494232495
Avg processor CPU;2017-02-12T14:00:00.000Z;4.587230436007181
Avg processor CPU;2017-02-12T14:10:00.000Z;4.881597789128621
Avg processor CPU;2017-02-12T14:20:00.000Z;4.807838234305382
Avg processor CPU;2017-02-12T14:30:00.000Z;4.362209091583888
Avg processor CPU;2017-02-12T14:40:00.000Z;4.811851664384206
Avg processor CPU;2017-02-12T14:50:00.000Z;4.864342454075813
Avg processor CPU;2017-02-12T15:00:00.000Z;4.510139142473539
Avg processor CPU;2017-02-12T15:10:00.000Z;4.874609797199567
Avg processor CPU;2017-02-12T15:20:00.000Z;4.983087863524755
Avg processor CPU;2017-02-12T15:30:00.000Z;4.497606844703356
Avg processor CPU;2017-02-12T15:40:00.000Z;4.968491395314535
Avg processor CPU;2017-02-12T15:50:00.000Z;4.871783195932706
Avg processor CPU;2017-02-12T16:00:00.000Z;4.458254166444142
Avg processor CPU;2017-02-12T16:10:00.000Z;4.844410530726115
Avg processor CPU;2017-02-12T16:20:00.000Z;4.89129038353761
Avg processor CPU;2017-02-12T16:30:00.000Z;4.408888868490855
Avg processor CPU;2017-02-12T16:40:00.000Z;4.80284973581632
Avg processor CPU;2017-02-12T16:50:00.000Z;4.875635693470636
Avg processor CPU;2017-02-12T17:00:00.000Z;4.4703635672728215
Avg processor CPU;2017-02-12T17:10:00.000Z;7.70629997253418
Avg processor CPU;2017-02-12T17:20:00.000Z;4.872802660862605
Avg processor CPU;2017-02-12T17:30:00.000Z;4.40531688729922
Avg processor CPU;2017-02-12T17:40:00.000Z;4.895981519420942
Avg processor CPU;2017-02-12T17:50:00.000Z;4.901138328512509
Avg processor CPU;2017-02-12T18:00:00.000Z;4.484634987513225
Avg processor CPU;2017-02-12T18:10:00.000Z;4.889970736702283
Avg processor CPU;2017-02-12T18:20:00.000Z;4.799862253665925
Avg processor CPU;2017-02-12T18:30:00.000Z;4.516173372666041
Avg processor CPU;2017-02-12T18:40:00.000Z;5.0252287934223805
Avg processor CPU;2017-02-12T18:50:00.000Z;4.93423296113809
Avg processor CPU;2017-02-12T19:00:00.000Z;4.432582984368006
Avg processor CPU;2017-02-12T19:10:00.000Z;9.333482745289803
Avg processor CPU;2017-02-12T19:20:00.000Z;16.240985361735028
Avg processor CPU;2017-02-12T19:30:00.000Z;14.701796557505926
Avg processor CPU;2017-02-12T19:40:00.000Z;15.227737945318221
Avg processor CPU;2017-02-12T19:50:00.000Z;15.900929693380991
Avg processor CPU;2017-02-12T20:00:00.000Z;6.144170731306076
Avg processor CPU;2017-02-12T20:10:00.000Z;4.894246989488602
Avg processor CPU;2017-02-12T20:20:00.000Z;4.87955894668897
Avg processor CPU;2017-02-12T20:30:00.000Z;4.320560242732366
Avg processor CPU;2017-02-12T20:40:00.000Z;4.912474132577579
Avg processor CPU;2017-02-12T20:50:00.000Z;4.8746182819207515
Avg processor CPU;2017-02-12T21:00:00.000Z;4.477605544527371
Avg processor CPU;2017-02-12T21:10:00.000Z;4.864930494626363
Avg processor CPU;2017-02-12T21:20:00.000Z;4.829278643925985
Avg processor CPU;2017-02-12T21:30:00.000Z;4.470409857233365
Avg processor CPU;2017-02-12T21:40:00.000Z;4.955169043938319
Avg processor CPU;2017-02-12T21:50:00.000Z;5.068980375925699
Avg processor CPU;2017-02-12T22:00:00.000Z;4.472830965121587
Avg processor CPU;2017-02-12T22:10:00.000Z;4.8937692761421205
Avg processor CPU;2017-02-12T22:20:00.000Z;4.872186946868897
Avg processor CPU;2017-02-12T22:30:00.000Z;4.381403530637423
Avg processor CPU;2017-02-12T22:40:00.000Z;4.883565680185954
Avg processor CPU;2017-02-12T22:50:00.000Z;4.793216512600581
Avg processor CPU;2017-02-12T23:00:00.000Z;6.460206010937691
Avg processor CPU;2017-02-12T23:10:00.000Z;7.994198141495387
Avg processor CPU;2017-02-12T23:20:00.000Z;4.803166146079699
Avg processor CPU;2017-02-12T23:30:00.000Z;4.377723779280981
Avg processor CPU;2017-02-12T23:40:00.000Z;4.941002183159192
Avg processor CPU;2017-02-12T23:50:00.000Z;4.766131223241488
Avg processor CPU;2017-02-13T00:00:00.000Z;52.554370754957205
Avg processor CPU;2017-02-13T00:10:00.000Z;53.168337575594585
Avg processor CPU;2017-02-13T00:20:00.000Z;55.41894515355428
Avg processor CPU;2017-02-13T00:30:00.000Z;51.54870530764262
Avg processor CPU;2017-02-13T00:40:00.000Z;50.038081137339276
Avg processor CPU;2017-02-13T00:50:00.000Z;51.67931977113088
Avg processor CPU;2017-02-13T01:00:00.000Z;53.97781653404236
Avg processor CPU;2017-02-13T01:10:00.000Z;59.19505302111308
Avg processor CPU;2017-02-13T01:20:00.000Z;50.28237846692403
Avg processor CPU;2017-02-13T01:30:00.000Z;54.35496006011963
Avg processor CPU;2017-02-13T01:40:00.000Z;55.52985207239787
Avg processor CPU;2017-02-13T01:50:00.000Z;54.345491258303326
Avg processor CPU;2017-02-13T02:00:00.000Z;53.60068000157674
Avg processor CPU;2017-02-13T02:10:00.000Z;54.27742040952047
Avg processor CPU;2017-02-13T02:20:00.000Z;54.84495899677276
Avg processor CPU;2017-02-13T02:30:00.000Z;54.172557139396666
Avg processor CPU;2017-02-13T02:40:00.000Z;54.97654886245728
Avg processor CPU;2017-02-13T02:50:00.000Z;51.611837077140805
Avg processor CPU;2017-02-13T03:00:00.000Z;52.15839037100474
Avg processor CPU;2017-02-13T03:10:00.000Z;54.214235909779866
Avg processor CPU;2017-02-13T03:20:00.000Z;55.0843264579773
Avg processor CPU;2017-02-13T03:30:00.000Z;54.67017997105916
Avg processor CPU;2017-02-13T03:40:00.000Z;49.99472920099895
Avg processor CPU;2017-02-13T03:50:00.000Z;50.12295908927918
Avg processor CPU;2017-02-13T04:00:00.000Z;5.1731885780890785
Avg processor CPU;2017-02-13T04:10:00.000Z;4.84192401766777
Avg processor CPU;2017-02-13T04:20:00.000Z;4.810164399941763
Avg processor CPU;2017-02-13T04:30:00.000Z;4.463090405861537
Avg processor CPU;2017-02-13T04:40:00.000Z;4.791609638929367
Avg processor CPU;2017-02-13T04:50:00.000Z;4.841650339961052
Avg processor CPU;2017-02-13T05:00:00.000Z;4.486912559469541
Avg processor CPU;2017-02-13T05:10:00.000Z;4.9562999208768215
Avg processor CPU;2017-02-13T05:20:00.000Z;4.802348099152248
Avg processor CPU;2017-02-13T05:30:00.000Z;4.4323092013597485
Avg processor CPU;2017-02-13T05:40:00.000Z;4.868685755133629
Avg processor CPU;2017-02-13T05:50:00.000Z;4.857206980387369
Avg processor CPU;2017-02-13T06:00:00.000Z;4.467141766349474
Avg processor CPU;2017-02-13T06:10:00.000Z;4.913413500785827
Avg processor CPU;2017-02-13T06:20:00.000Z;4.909101696809133
Avg processor CPU;2017-02-13T06:30:00.000Z;4.359796792268753
Avg processor CPU;2017-02-13T06:40:00.000Z;4.948429389794668
Avg processor CPU;2017-02-13T06:50:00.000Z;5.033928885062536
Avg processor CPU;2017-02-13T07:00:00.000Z;4.590333255132039
Avg processor CPU;2017-02-13T07:10:00.000Z;4.972350851694743
Avg processor CPU;2017-02-13T07:20:00.000Z;4.801816448569298
Avg processor CPU;2017-02-13T07:30:00.000Z;4.393809367219607
Avg processor CPU;2017-02-13T07:40:00.000Z;4.87918452123801
Avg processor CPU;2017-02-13T07:50:00.000Z;4.861870528260867
Avg processor CPU;2017-02-13T08:00:00.000Z;4.493423065543174
Avg processor CPU;2017-02-13T08:10:00.000Z;4.922554137309392
Avg processor CPU;2017-02-13T08:20:00.000Z;4.839432616035143
Avg processor CPU;2017-02-13T08:30:00.000Z;4.395976123213768
Avg processor CPU;2017-02-13T08:40:00.000Z;4.876477767030398
Avg processor CPU;2017-02-13T08:50:00.000Z;4.893073808153471
Avg processor CPU;2017-02-13T09:00:00.000Z;4.478511510292689
Avg processor CPU;2017-02-13T09:10:00.000Z;7.735506152113279
Avg processor CPU;2017-02-13T09:20:00.000Z;4.793948104977607
Avg processor CPU;2017-02-13T09:30:00.000Z;4.581483948230743
Avg processor CPU;2017-02-13T09:40:00.000Z;4.8979875355958935
Avg processor CPU;2017-02-13T09:50:00.000Z;4.950375290711721
Avg processor CPU;2017-02-13T10:00:00.000Z;4.800068651636442
Avg processor CPU;2017-02-13T10:10:00.000Z;5.120149072011312
Avg processor CPU;2017-02-13T10:20:00.000Z;5.104694558183352
Avg processor CPU;2017-02-13T10:30:00.000Z;4.50952083170414
Avg processor CPU;2017-02-13T10:40:00.000Z;4.944902888933818
Avg processor CPU;2017-02-13T10:50:00.000Z;4.843360290924709
Avg processor CPU;2017-02-13T11:00:00.000Z;4.537983626127243
Avg processor CPU;2017-02-13T11:10:00.000Z;4.955627609292666
Avg processor CPU;2017-02-13T11:20:00.000Z;4.8443726152181625
Avg processor CPU;2017-02-13T11:30:00.000Z;4.4375032444794975
Avg processor CPU;2017-02-13T11:40:00.000Z;4.994678274790446
Avg processor CPU;2017-02-13T11:50:00.000Z;4.829803888996443
Avg processor CPU;2017-02-13T12:00:00.000Z;4.578203117847442
Avg processor CPU;2017-02-13T12:10:00.000Z;4.985728331406911
Avg processor CPU;2017-02-13T12:20:00.000Z;4.770088046789169
Avg processor CPU;2017-02-13T12:30:00.000Z;4.480101307233174
Avg processor CPU;2017-02-13T12:40:00.000Z;4.962546862165134
Avg processor CPU;2017-02-13T12:50:00.000Z;5.014809166391691
Avg processor CPU;2017-02-13T13:00:00.000Z;4.618369115392367
Avg processor CPU;2017-02-13T13:10:00.000Z;5.12303201854229
Avg processor CPU;2017-02-13T13:20:00.000Z;4.923609653115273
Avg processor CPU;2017-02-13T13:30:00.000Z;4.4436634858449295
Avg processor CPU;2017-02-13T13:40:00.000Z;4.912313177188238
Avg processor CPU;2017-02-13T13:50:00.000Z;4.497159115970135
